0.00036335,-0.490289599,1.907474995,-2.16075635,-0.488163814,0.535360739,-0.545886915,0.420823534
0.017022371,-0.490289599,1.907474995,-2.16075635,-0.488163814,0.535360739,-0.545886915,0.420823534
0.033796549,-0.489958853,1.907595992,-2.159823418,-0.48819035,0.535300029,-0.546035244,0.420677517
0.050497293,-0.489958853,1.907595992,-2.159823418,-0.48819035,0.535300029,-0.546035244,0.420677517
0.067389965,-0.49012059,1.90744102,-2.159514904,-0.488122041,0.535435517,-0.545905908,0.420752207
0.084039211,-0.49012059,1.90744102,-2.159514904,-0.488122041,0.535435517,-0.545905908,0.420752207
0.10071826,-0.490136772,1.905991673,-2.159874916,-0.488365256,0.535580623,-0.54578898,0.42043687
0.117278099,-0.490136772,1.905991673,-2.159874916,-0.488365256,0.535580623,-0.54578898,0.42043687
0.13393569,-0.490118355,1.905565858,-2.159844398,-0.48888661,0.536156024,-0.54517357,0.419895677
0.150547743,-0.490118355,1.905565858,-2.159844398,-0.48888661,0.536156024,-0.54517357,0.419895677
0.166963816,-0.489831418,1.906875014,-2.159915686,-0.489333483,0.536987381,-0.544368619,0.419356771
0.183578968,-0.489831418,1.906875014,-2.159915686,-0.489333483,0.536987381,-0.544368619,0.419356771
0.200279951,-0.490080804,1.906605482,-2.159670591,-0.489950639,0.537532216,-0.543729664,0.41876669
0.216939926,-0.490080804,1.906605482,-2.159670591,-0.489950639,0.537532216,-0.543729664,0.41876669
0.233577728,-0.489781499,1.907530427,-2.159730673,-0.490398403,0.538310723,-0.542928695,0.418281489
0.250303507,-0.489781499,1.907530427,-2.159730673,-0.490398403,0.538310723,-0.542928695,0.418281489
0.267020702,-0.489411056,1.908782005,-2.15938139,-0.491105413,0.538865277,-0.542102483,0.417809268
0.283918142,-0.489411056,1.908782005,-2.15938139,-0.491105413,0.538865277,-0.542102483,0.417809268
0.300477743,-0.488955796,1.910315871,-2.159294605,-0.492028704,0.540067325,-0.540988337,0.416613319
0.317075253,-0.488955796,1.910315871,-2.159294605,-0.492028704,0.540067325,-0.540988337,0.416613319
0.33361578,-0.488554627,1.913442612,-2.159341812,-0.492893307,0.541470271,-0.539516627,0.415677692
0.350239754,-0.488554627,1.913442612,-2.159341812,-0.492893307,0.541470271,-0.539516627,0.415677692
0.366943836,-0.487462461,1.917207956,-2.158883095,-0.494226407,0.542681825,-0.538322285,0.414060157
0.383625031,-0.487462461,1.917207956,-2.158883095,-0.494226407,0.542681825,-0.538322285,0.414060157
0.400342703,-0.486144751,1.922642708,-2.159095049,-0.494794262,0.544012878,-0.53738517,0.412850828
0.417115211,-0.486144751,1.922642708,-2.159095049,-0.494794262,0.544012878,-0.53738517,0.412850828
0.433716297,-0.485502958,1.928673148,-2.158769846,-0.496431542,0.54490828,-0.535939257,0.411582073
0.450354576,-0.485502958,1.928673148,-2.158769846,-0.496431542,0.54490828,-0.535939257,0.411582073
0.467074394,-0.484956056,1.93721652,-2.158012152,-0.49668483,0.545219881,-0.53560996,0.411292392
0.483748436,-0.484956056,1.93721652,-2.158012152,-0.49668483,0.545219881,-0.53560996,0.411292392
0.500573397,-0.483796328,1.946473122,-2.157534838,-0.496489119,0.544878084,-0.536038137,0.411423801
0.516987801,-0.483796328,1.946473122,-2.157534838,-0.496489119,0.544878084,-0.536038137,0.411423801
0.533872128,-0.481887579,1.957573771,-2.157512903,-0.496438868,0.544933142,-0.536241371,0.411146583
0.550521851,-0.481887579,1.957573771,-2.157512903,-0.496438868,0.544933142,-0.536241371,0.411146583
0.567147732,-0.479250193,1.970143318,-2.156917572,-0.496852843,0.546258653,-0.535389997,0.409995473
0.583799601,-0.479250193,1.970143318,-2.156917572,-0.496852843,0.546258653,-0.535389997,0.409995473
0.600505114,-0.476609915,1.983318567,-2.156673908,-0.497911973,0.547301736,-0.534187,0.40888718
0.617145061,-0.476609915,1.983318567,-2.156673908,-0.497911973,0.547301736,-0.534187,0.40888718
0.633726597,-0.475976348,1.997465611,-2.157583237,-0.499553004,0.54815592,-0.532488411,0.40795585
0.650507927,-0.475976348,1.997465611,-2.157583237,-0.499553004,0.54815592,-0.532488411,0.40795585
0.667081356,-0.47360462,2.012375593,-2.157458067,-0.502800585,0.549861695,-0.529797467,0.405164574
0.683861256,-0.47360462,2.012375593,-2.157458067,-0.502800585,0.549861695,-0.529797467,0.405164574
0.700417042,-0.470436603,2.027763605,-2.155493498,-0.502783273,0.551315551,-0.529239221,0.403938102
0.717155695,-0.470436603,2.027763605,-2.155493498,-0.502783273,0.551315551,-0.529239221,0.403938102
0.733779192,-0.467301577,2.043477535,-2.15460825,-0.503213903,0.551529269,-0.52894103,0.403500459
0.750477314,-0.467301577,2.043477535,-2.15460825,-0.503213903,0.551529269,-0.52894103,0.403500459
0.767101765,-0.464483261,2.059216499,-2.15344739,-0.504384811,0.552415861,-0.527547094,0.402649651
0.783894539,-0.464483261,2.059216499,-2.15344739,-0.504384811,0.552415861,-0.527547094,0.402649651
0.800549269,-0.461784154,2.075864077,-2.152901173,-0.504950326,0.553345032,-0.52682968,0.401602954
0.817126989,-0.461784154,2.075864077,-2.152901173,-0.504950326,0.553345032,-0.52682968,0.401602954
0.833963156,-0.458989739,2.092405081,-2.154299259,-0.50542415,0.553872026,-0.526450949,0.400776255
0.850828648,-0.458989739,2.092405081,-2.154299259,-0.50542415,0.553872026,-0.526450949,0.400776255
0.867107868,-0.457594812,2.107936859,-2.152415514,-0.506094539,0.553716101,-0.525813224,0.400982856
0.883903027,-0.457594812,2.107936859,-2.152415514,-0.506094539,0.553716101,-0.525813224,0.400982856
0.900374889,-0.455330193,2.123120546,-2.151069164,-0.507392326,0.555180729,-0.523971744,0.399726153
0.91722703,-0.455330193,2.123120546,-2.151069164,-0.507392326,0.555180729,-0.523971744,0.399726153
0.93370223,-0.452745646,2.138418436,-2.150211573,-0.508451771,0.556373539,-0.522548655,0.39858272
0.950326443,-0.452745646,2.138418436,-2.150211573,-0.508451771,0.556373539,-0.522548655,0.39858272
0.966981173,-0.450802058,2.152547598,-2.149843931,-0.509461605,0.560267579,-0.519588393,0.395698136
0.983639479,-0.450802058,2.152547598,-2.149843931,-0.509461605,0.560267579,-0.519588393,0.395698136
1.000368357,-0.448432326,2.166043043,-2.14872551,-0.512579775,0.563010217,-0.515818386,0.392699455
1.016995907,-0.448432326,2.166043043,-2.14872551,-0.512579775,0.563010217,-0.515818386,0.392699455
1.033759594,-0.445634454,2.180381775,-2.148052216,-0.514233762,0.565040286,-0.513339764,0.390864938
1.050394058,-0.445634454,2.180381775,-2.148052216,-0.514233762,0.565040286,-0.513339764,0.390864938
1.067069769,-0.444250703,2.193005562,-2.147549868,-0.516193799,0.567152562,-0.510586747,0.38882272
1.08369875,-0.444250703,2.193005562,-2.147549868,-0.516193799,0.567152562,-0.510586747,0.38882272
1.100372791,-0.442340612,2.20516777,-2.147160053,-0.517964956,0.569590759,-0.508027838,0.386246538
1.117120743,-0.442340612,2.20516777,-2.147160053,-0.517964956,0.569590759,-0.508027838,0.386246538
1.133850336,-0.44045192,2.217094421,-2.147125244,-0.519294485,0.571297212,-0.505880489,0.384756629
1.150376081,-0.44045192,2.217094421,-2.147125244,-0.519294485,0.571297212,-0.505880489,0.384756629
1.167032003,-0.438830942,2.228280544,-2.147238493,-0.520253683,0.572567841,-0.504620741,0.383223277
1.183681965,-0.438830942,2.228280544,-2.147238493,-0.520253683,0.572567841,-0.504620741,0.383223277
1.200388908,-0.437039107,2.238886595,-2.14635253,-0.520654437,0.57289045,-0.503898716,0.383146934
1.217040777,-0.437039107,2.238886595,-2.14635253,-0.520654437,0.57289045,-0.503898716,0.383146934
1.233786345,-0.434610039,2.251382589,-2.155119658,-0.520301651,0.574330825,-0.50268026,0.383070297
1.250422239,-0.434610039,2.251382589,-2.155119658,-0.520301651,0.574330825,-0.50268026,0.383070297
1.267124891,-0.433184117,2.260184526,-2.158900976,-0.52077359,0.57552519,-0.501427501,0.382277497
1.28376627,-0.433184117,2.260184526,-2.158900976,-0.52077359,0.57552519,-0.501427501,0.382277497
1.300453424,-0.430116892,2.262256384,-2.152421236,-0.521578858,0.576026722,-0.500701052,0.381375362
1.317134142,-0.430116892,2.262256384,-2.152421236,-0.521578858,0.576026722,-0.500701052,0.381375362
1.333902597,-0.428393304,2.265197515,-2.150612593,-0.52192455,0.576138357,-0.500377994,0.381157737
1.350661039,-0.428393304,2.265197515,-2.150612593,-0.52192455,0.576138357,-0.500377994,0.381157737
1.367274761,-0.42778191,2.269040108,-2.156083107,-0.522079101,0.576991093,-0.499763428,0.380461835
1.38401866,-0.42778191,2.269040108,-2.156083107,-0.522079101,0.576991093,-0.499763428,0.380461835
1.400639534,-0.426327139,2.26940155,-2.156456232,-0.522839683,0.578496345,-0.498082837,0.3793338
1.417084217,-0.426327139,2.26940155,-2.156456232,-0.522839683,0.578496345,-0.498082837,0.3793338
1.43363142,-0.425850838,2.267799377,-2.153981447,-0.525329595,0.580997348,-0.494583554,0.376640421
1.450229645,-0.425850838,2.267799377,-2.153981447,-0.525329595,0.580997348,-0.494583554,0.376640421
1.466893673,-0.425515324,2.268076658,-2.158330679,-0.525349132,0.582517139,-0.493257702,0.376003872
1.48355794,-0.425515324,2.268076658,-2.158330679,-0.525349132,0.582517139,-0.493257702,0.376003872
1.500367165,-0.424851149,2.267952442,-2.157112598,-0.524648669,0.582091108,-0.493912653,0.376781113
1.517008305,-0.424851149,2.267952442,-2.157112598,-0.524648669,0.582091108,-0.493912653,0.376781113
1.53367281,-0.425183088,2.268276453,-2.156961441,-0.524293449,0.581634017,-0.49431842,0.377448738
1.550286293,-0.425183088,2.268276453,-2.156961441,-0.524293449,0.581634017,-0.49431842,0.377448738
1.567017317,-0.425172031,2.268499851,-2.156914234,-0.524354709,0.581623795,-0.494249366,0.377469818
1.583608627,-0.425172031,2.268499851,-2.156914234,-0.524354709,0.581623795,-0.494249366,0.377469818
1.600286007,-0.424874991,2.268710136,-2.159290075,-0.524595328,0.582501387,-0.493236922,0.377106371
1.616900921,-0.424874991,2.268710136,-2.159290075,-0.524595328,0.582501387,-0.493236922,0.377106371
1.633628607,-0.424238116,2.266874552,-2.15713644,-0.525344948,0.583270481,-0.492231499,0.376186634
1.650300264,-0.424238116,2.266874552,-2.15713644,-0.525344948,0.583270481,-0.492231499,0.376186634
1.666907072,-0.424270123,2.267606735,-2.158178329,-0.526124312,0.583910285,-0.490962841,0.375762527
1.683650494,-0.424270123,2.267606735,-2.158178329,-0.526124312,0.583910285,-0.490962841,0.375762527
1.700750828,-0.423910439,2.266779184,-2.158162355,-0.526904137,0.585136737,-0.489638133,0.374488355
1.717453003,-0.423910439,2.266779184,-2.158162355,-0.526904137,0.585136737,-0.489638133,0.374488355
1.733811855,-0.423103213,2.266522646,-2.159787893,-0.527789234,0.586960548,-0.487050589,0.373761371
1.750278473,-0.423103213,2.266522646,-2.159787893,-0.527789234,0.586960548,-0.487050589,0.373761371
